"
"Desserts, mousse, chocolate, prepared-from-recipe",1.0 recipe yield,121
"Cardoon, raw","1.0 cups, shredded",121
"Cereals, oats, instant, fortified, with raisins and spice, prepared with water",1.0 cups,120
"Beverages, UNILEVER, SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan",1.0 bottle,115
"Beans, kidney, mature seeds, sprouted, raw",1.0 cups,109
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",1.0 bagel,105
"Broccoli, frozen, chopped, unprepared",1.0 cups,105
"Asparagus, canned, regular pack, solids and liquids",0.5 cups,104
"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1.0 cups,103
"Corn, sweet, yellow, canned, vacuum pack, regular pack",1.0 cups,103
"Cereals ready-to-eat, granola, homemade",1.0 cups,102
"Noodles, egg, spinach, enriched, cooked",1.0 cups,102
"Cereals ready-to-eat, POST, Honeycomb Cereal",1.0 cups (1 NLEA serving),100
"Cereals ready-to-eat, POST, COCOA PEBBLES",0.75 cups (1 NLEA serving),100
"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",1.0 cups,97
"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",1.0 cups,95
"Peas, green, raw",1.0 cups,94
"Okra, frozen, cooked, boiled, drained, without salt",0.5 cups slices,92
"Beans, baked, canned, with pork",1.0 cups,91
"Jute, potherb, cooked, boiled, drained, without salt",1.0 cups,90
"Nuts, chestnuts, european, raw, unpeeled",1.0 cups,90
"Fast foods, english muffin, with egg, cheese, and canadian bacon",1.0 sandwich,89
"Macaroni, vegetable, enriched, cooked",1.0 cups spiral shaped,87
"Boysenberries, canned, heavy syrup",1.0 cups,87
"Fast foods, croissant, with egg, cheese, and sausage",1.0 sandwich,86
"Boysenberries, frozen, unsweetened","1.0 cups, unthawed",83
"Garlic bread, frozen",1.0 slice presliced,80
"Chicken, broilers or fryers, giblets, raw",1.0 unit (yield from 1 lb ready-to-cook chicken),79
"Nuts, butternuts, dried",1.0 cups,79
"Focaccia, Italian flatbread, plain",1.0 piece,79
"Potatoes, Russet, flesh and skin, baked","1.0 potato large (3"" to 4-1/4"" dia.",78
"Nuts, almonds, dry roasted, without salt added",1.0 cups whole kernels,76
"Amaranth leaves, cooked, boiled, drained, without salt",1.0 cups,75
"Soybeans, mature seeds, sprouted, cooked, steamed",1.0 cups,75
"Cream puff, eclair, custard or cream filled, iced",4.0 oz,75
"Plantains, yellow, baked",1.0 cups,74
"Peas and carrots, frozen, cooked, boiled, drained, without salt",1.0 package (10 oz) yields,72
"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",1.0 cups,72
"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",1.0 cups,72
"Beets, canned, regular pack, solids and liquids",1.0 cups,71
"Mangos, raw",1.0 cups pieces,71
"Oranges, raw, California, valencias","1.0 cups sections, without membranes",70
"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt","1.0 cups, shredded",70
"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt","1.0 cups, shredded",70
"Collards, frozen, chopped, unprepared",0.33 package (10 oz),69
"Squash, summer, zucchini, italian style, canned",1.0 cups,68
"Fast Foods, biscuit, with egg and sausage",1.0 item,68
"Bread, pan dulce, sweet yeast bread",1.0 slice (average weight of 1 slice),68
"Seeds, pumpkin and squash seed kernels, roasted, with salt added",1.0 cups,67
"Balsam-pear (bitter gourd), pods, raw","1.0 cups (1/2"" pieces)",67
"Fast foods, croissant, with egg, cheese, and ham",1.0 item,65
"Bread, pita, white, enriched","1.0 pita, large (6-1/2"" dia)",64
"Turnip greens, frozen, cooked, boiled, drained, without salt",1.0 cups,64
"Mollusks, mussel, blue, raw",1.0 cups,63
"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",1.0 cups,63
"Pasta, whole-wheat, dry (Includes foods for USDA's Food Distribution Program)",1.0 cups spaghetti,63
"Turnip greens, frozen, unprepared","0.5 cups, chopped or diced",61
"Cabbage, chinese (pe-tsai), raw","1.0 cups, shredded",60
"Fast foods, biscuit, with egg and bacon",1.0 biscuit,60
"Pomegranate juice, bottled",1.0 cups,60
"Plantains, yellow, raw",1.0 plantain,59
"Spinach, raw",1.0 cups,58
"Tortillas, ready-to-bake or -fry, flour, shelf stable",1.0 tortilla,58
"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",1.0 cups,58
"Peas, edible-podded, frozen, unprepared",1.0 cups,58
"POPEYES, biscuit",1.0 biscuit,55
"Tomato products, canned, sauce, with onions",1.0 cups,54
"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt",1.0 cups,54
"Brussels sprouts, raw",1.0 cups,54
"Papayas, raw","1.0 cups 1"" pieces",54
"Vegetable juice cocktail, canned",1.0 cups,53
"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",1.0 serving,53
"Soup, chicken noodle, dry, mix",1.0 packet,53
"Bread, cheese",1.0 slice,51
"Blackberries, frozen, unsweetened","1.0 cups, unthawed",51
"Lima beans, immature seeds, frozen, fordhook, unprepared",1.0 cups,51
"Oranges, raw, with peel",1.0 cups,51
"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt","1.0 cups, sliced",50
"Bread, stuffing, cornbread, dry mix",1.0 oz,50
"Celery, cooked, boiled, drained, without salt","1.0 cups, diced",50
"Egg, yolk, raw, frozen, sugared, pasteurized",1.0 oz,49
"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",1.0 cups,49
"Lemon juice, raw",1.0 cups,49
"Tomato juice, canned, with salt added",1.0 cups,49
"Tomato juice, canned, without salt added",1.0 cups,49
"Cheese, feta","1.0 cups, crumbled",48
"Bread, stuffing, dry mix",1.0 oz,48
"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",1.0 cups,47
"Orange juice, chilled, includes from concentrate, with added calcium",1.0 cups,47
"Beans, pinto, immature seeds, frozen, unprepared",0.33 package (10 oz),47
"Yardlong bean, cooked, boiled, drained, without salt",1.0 cups slices,47
"Crackers, cream, Gamesa Sabrosas",11.0 crackers (1 NLEA serving),46
"Lima beans, immature seeds, frozen, baby, unprepared",1.0 cups,46
"Teff, cooked",1.0 cups,45
"Seeds, safflower seed meal, partially defatted",1.0 oz,45
"Kiwifruit, green, raw","1.0 cups, sliced",45
"Lima beans, immature seeds, cooked, boiled, drained, without salt",1.0 cups,44
"Drumstick pods, raw",1.0 cups slices,44
"Corn, sweet, yellow, canned, drained solids, rinsed with tap water","1.0 cups drained, rinsed",44
"Peas, edible-podded, raw","1.0 cups, chopped",41
"Cereals, CREAM OF WHEAT, instant, dry",1.0 tbsp,41
"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",1.0 cups,41
"Cress, garden, raw",1.0 cups,40
"Bread, french or vienna, toasted (includes sourdough)",1.0 oz,40
"Snacks, crisped rice bar, chocolate chip",1.0 bar (1 oz),39
"Squash, winter, butternut, cooked, baked, without salt","1.0 cups, cubes",39
"Cracker, meal",1.0 oz,39
"Squash, winter, butternut, frozen, cooked, boiled, without salt","1.0 cups, mashed",38
"Loganberries, frozen","1.0 cups, unthawed",38
"Tofu, raw, firm, prepared with calcium sulfate",0.5 cups,37
"Cauliflower, green, raw",1.0 cups,36
"Cowpeas, leafy tips, raw","1.0 cups, chopped",36
"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",1.0 cups,36
"Crustaceans, crab, queen, cooked, moist heat",3.0 oz,36
"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","1.0 cups, diced",36
"Cheese, mozzarella, low moisture, part-skim","1.0 cups, diced",36
"Bread, white wheat",1.0 slice,36
"Endive, raw","0.5 cups, chopped",36
"Tomato products, canned, sauce, with onions, green peppers, and celery",1.0 cups,35
"Water convolvulus, cooked, boiled, drained, with salt","1.0 cups, chopped",34
"Muffin, blueberry, commercially prepared, low-fat",1.0 muffin small,34
"Onions, sweet, raw",1.0 NLEA serving,34
"Seeds, lotus seeds, dried",1.0 cups,33
"Oat flour, partially debranned",1.0 cups,33
"Broccoli raab, raw",1.0 cups chopped,33
"Biscuits, plain or buttermilk, refrigerated dough, higher fat",1.0 biscuit,33
"Passion-fruit, (granadilla), purple, raw",1.0 cups,33
"Bread, protein (includes gluten)",1.0 oz,33
"Squash, winter, hubbard, baked, with salt","1.0 cups, cubes",33
"Wheat flour, white, all-purpose, unenriched",1.0 cups,32
"Turnip greens, frozen, cooked, boiled, drained, with salt",0.5 cups,32
"Crackers, cheese, sandwich-type with cheese filling",6.0 cracker 1 cracker = 6.5g,32
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted","1.0 mini bagel (2-1/2"" dia)",31
"Tangerines, (mandarin oranges), raw","1.0 cups, sections",31
"Bread, rye",1.0 oz,31
"Snacks, corn-based, extruded, onion-flavor",1.0 oz,31
"Beans, snap, green, frozen, cooked, boiled, drained without salt",1.0 cups,31
"Breadfruit, raw",1.0 cups,31
"Cornmeal, whole-grain, white",1.0 cups,30
"Onions, raw","1.0 cups, chopped",30
"Sorghum flour, whole-grain",1.0 cups,30
"Grapefruit, raw, pink and red, all areas","1.0 cups sections, with juice",30
"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",1.0 leek,30
"Bread, white, commercially prepared, toasted",1.0 oz,29
"Radishes, raw",1.0 cups slices,29
"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",1.0 cups,29
"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",1.0 muffin,28
"Fish, tilapia, raw",1.0 fillet,28
"Cookies, sugar wafers with creme filling, regular",3.0 cookies,28
"Potatoes, mashed, dehydrated, flakes without milk, dry form",1.0 cups,28
"Pie, Dutch Apple, Commercially Prepared","0.12 pie 1 pie (1/8 of 9"" pie)",28
"Tomato products, canned, puree, with salt added",1.0 cups,28
"Tomato products, canned, puree, without salt added",1.0 cups,28
"Bread, stuffing, cornbread, dry mix, prepared",1.0 oz,27
"Onions, frozen, whole, cooked, boiled, drained, without salt",1.0 cups,27
"Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter",3.0 oz,27
"Squash, winter, acorn, cooked, boiled, mashed, without salt","1.0 cups, mashed",27
"Squash, winter, acorn, cooked, boiled, mashed, with salt","1.0 cups, mashed",27
"Potatoes, scalloped, home-prepared with butter",1.0 cups,27
"Bread, reduced-calorie, white",1.0 oz,27
"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1.0 can (6 fl oz),27
"Litchis, raw",1.0 cups,27
"Mollusks, oyster, eastern, cooked, breaded and fried",3.0 oz,26
"Fish, roe, mixed species, cooked, dry heat",1.0 oz,26
"Bread, reduced-calorie, wheat",1.0 oz,26
"Cake, chocolate, prepared from recipe without frosting","1.0 piece (1/12 of 9"" dia)",26
"Blueberries, wild, canned, heavy syrup, drained",1.0 cups,26
"Bagels, oat bran","1.0 mini bagel (2-1/2"" dia)",25
"Rice flour, brown",1.0 cups,25
"Cookies, molasses",1.0 oz,25
"Burdock root, cooked, boiled, drained, without salt","1.0 cups (1"" pieces)",25
"Blackberry juice, canned",1.0 cups,25
"Grapefruit juice, white, canned, sweetened",1.0 cups,25
"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",1.0 cups slices,25
"Croissants, butter",1.0 oz,25
"Bread, wheat",1.0 slice,25
"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",1.0 pastry,24
"Carrots, raw",1.0 cups chopped,24
"Lime juice, raw",1.0 cups,24
"Squash, winter, hubbard, cooked, boiled, mashed, with salt","1.0 cups, mashed",24
"Squash, winter, hubbard, cooked, boiled, mashed, without salt","1.0 cups, mashed",24
"Snacks, potato chips, fat-free, made with olestra",1.0 oz,24
"Biscuits, mixed grain, refrigerated dough",1.0 oz,24
"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted",1.0 oz,24
"Egg, whole, raw, fresh",1.0 large,24
"Egg, whole, cooked, fried",1.0 large,23
"Cake, yellow, prepared from recipe without frosting","1.0 piece (1/12 of 8"" dia)",23
"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",1.0 cups (1 NLEA serving),23
"Mushrooms, portabella, grilled",1.0 cups sliced,23
"Bread, oat bran",1.0 oz,23
"Cookies, shortbread, commercially prepared, plain",1.0 oz,23
"Muffins, English, mixed-grain (includes granola)",1.0 oz,23
"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",1.0 oz crunchy (about 21 pieces),23
"Soup, beef and vegetables, canned, ready-to-serve",1.0 cups,22
"Grapefruit, sections, canned, juice pack, solids and liquids",1.0 cups,22
"Grapefruit, sections, canned, water pack, solids and liquids",1.0 cups,22
"Tomato products, canned, sauce, with tomato tidbits",1.0 cups,22
"Cookies, chocolate sandwich, with creme filling, regular",3.0 cookie,22
"Bread, cornbread, prepared from recipe, made with low fat (2%) milk",1.0 oz,22
"Crackers, cheese, regular",0.5 oz,22
"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",3.0 oz,21
"Cookies, chocolate chip, commercially prepared, regular, lower fat",1.0 serving 3 cookies,21
"Croissants, cheese",1.0 oz,21
"Grapefruit, raw, white, Florida","1.0 cups sections, with juice",21
"Cookies, sugar, commercially prepared, regular (includes vanilla)",1.0 oz,20
"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",2.0 biscuits (1 NLEA serving),20
"Candies, 5TH AVENUE Candy Bar",1.0 bar 2 oz,20
"Cherries, sour, red, canned, light syrup pack, solids and liquids",1.0 cups,20
"Onions, frozen, whole, unprepared",0.33 package (10 oz),20
"Biscuits, plain or buttermilk, frozen, baked",1.0 oz,20
"Chicory, witloof, raw",1.0 head,20
"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",1.0 cups (1 NLEA serving),20
"Cake, white, dry mix, special dietary (includes lemon-flavored)",1.0 oz,20
"Danish pastry, cinnamon, enriched",1.0 oz,19
"Tomatoes, red, ripe, canned, packed in tomato juice",1.0 cups,19
"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",1.0 oz,19
"Cookies, peanut butter, commercially prepared, soft-type",1.0 oz,19
"Cookies, chocolate chip, refrigerated dough",1.0 serving,19
"Soup, beef noodle, canned, condensed",0.5 cups,19
"Croutons, plain",0.5 oz,19
"Yogurt, plain, low fat",1.0 container (6 oz),19
"Bread, salvadoran sweet cheese (quesadilla salvadorena)",1.0 serving (approximate serving size),18
"Snacks, potato chips, barbecue-flavor",1.0 oz,18
"Archway Home Style Cookies, Molasses",1.0 serving,18
"Cookies, shortbread, commercially prepared, pecan",1.0 oz,18
"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",1.0 serving ( 3 oz ),18
"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.0 oz,18
"Cookies, chocolate sandwich, with creme filling, special dietary",1.0 oz,18
"Cheese, camembert",1.0 oz,18
"Egg, whole, cooked, poached",1.0 large,18
"Mountain yam, hawaii, cooked, steamed, without salt","1.0 cups, cubes",17
"Whey, sweet, dried",1.0 cups,17
"Cookies, peanut butter sandwich, regular",1.0 oz,17
"Bread, cracked-wheat",1.0 oz,17
"Milk, sheep, fluid",1.0 cups,17
"Archway Home Style Cookies, Iced Molasses",1.0 serving,17
"Cereals, WHEATENA, cooked with water",1.0 cups,17
"Danish pastry, cheese",1.0 oz,17
"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.0 oz,17
"Yogurt, fruit, low fat, 11g protein/8 oz",1.0 container (6 oz),17
"Candies, NESTLE, BUTTERFINGER Bar",1.0 serving 2.1 oz bar,17
"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",1.0 cups,17
"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",1.0 cups,17
"Cookies, oatmeal, commercially prepared, regular",1.0 oz,17
Liverwurst spread,0.25 cups,16
"Pasta, dry, unenriched",1.0 cups spaghetti,16
"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted","1.0 cups, diced",16
"Croissants, apple",1.0 oz,16
"Cookies, peanut butter, commercially prepared, regular",1.0 oz,16
"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",3.0 oz,16
"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),16
"Onions, frozen, chopped, unprepared",0.33 package (10 oz),16
"Cheese, ricotta, part skim milk",0.5 cups,16
"Blueberries, frozen, sweetened","1.0 cups, thawed",16
"Carambola, (starfruit), raw","1.0 cups, cubes",16
"Cheese, muenster","1.0 cups, diced",16
"Sweet potato, canned, syrup pack, drained solids",1.0 cups,16
"Bread, reduced-calorie, oatmeal",1.0 oz,16
"Archway Home Style Cookies, Raspberry Filled",1.0 serving,16
"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",1.0 oz,15
"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",1.0 oz,15
"Cookies, peanut butter sandwich, special dietary",1.0 oz,15
"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, ready-to-feed, with ARA and DHA",5.0 fl oz,15
"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),15
"Mollusks, oyster, eastern, farmed, raw",3.0 oz,15
"Yogurt, fruit, low fat,9 g protein/8 oz",1.0 container (6 oz),15
"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),15
"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",3.0 oz,15
"Pancakes, buckwheat, dry mix, incomplete",1.0 oz,15
"Cake, shortcake, biscuit-type, prepared from recipe",1.0 oz,15
"Bread, oatmeal, toasted",1.0 oz,15
"Candies, NESTLE, BUTTERFINGER Crisp",1.0 piece,15
"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",0.25 cups,15
"Croutons, seasoned",0.5 oz,15
"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",1.0 cups,15
"Rice, white, long-grain, regular, raw, unenriched",1.0 cups,15
"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",1.0 cups,15
"Soup, onion, canned, condensed",0.5 cups (4 fl oz),15
"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",1.0 cups,15
"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",1.0 cups,15
"Crackers, standard snack-type, regular",5.0 crackers,15
"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",1.0 cups,15
"Fish, pike, northern, cooked, dry heat",3.0 oz,14
"Veal, shank (fore and hind), separable lean and fat, cooked, braised",3.0 oz,14
"Currants, zante, dried",1.0 cups,14
"Crackers, standard snack-type, sandwich, with cheese filling",0.5 oz,14
"Cookies, vanilla sandwich with creme filling",1.0 oz,14
"Milk, dry, nonfat, calcium reduced",1.0 oz,14
"Milk, buttermilk, dried",0.25 cups,14
"Archway Home Style Cookies, Iced Oatmeal",1.0 serving,14
"Archway Home Style Cookies, Date Filled Oatmeal",1.0 serving,14
"Chicory roots, raw",1.0 root,14
"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",1.0 serving,14
"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",1.0 oz,14
"Cookies, brownies, dry mix, sugar free",1.0 oz,14
"Mollusks, octopus, common, raw",3.0 oz,14
"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.0 oz,14
"Cheese, cottage, creamed, large or small curd",4.0 oz,14
"Cheese, cottage, lowfat, 1% milkfat",4.0 oz,14
"Bread, whole-wheat, commercially prepared",1.0 slice,13
"Persimmons, japanese, raw","1.0 fruit (2-1/2"" dia)",13
"Cake, sponge, commercially prepared",1.0 oz,13
"Cookies, chocolate wafers",1.0 oz,13
"Bread, irish soda, prepared from recipe",1.0 oz,13
"Cheese, swiss","1.0 cups, diced",13
"Cheese, provolone","1.0 cups, diced",13
"Carrots, canned, regular pack, drained solids","1.0 cups, sliced",13
"Cereals, QUAKER, Instant Oatmeal Organic, Regular",1.0 packet,13
"Game meat, bison, ground, cooked, pan-broiled",1.0 patty ( yield from 112.7 g raw meat ),13
"Cereals, CREAM OF RICE, dry",0.25 cups (1 NLEA serving),13
"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",1.0 cups (not packed),13
"Cookies, chocolate sandwich, with extra creme filling",1.0 oz,13
"Nuts, chestnuts, chinese, boiled and steamed",1.0 oz,13
"Cookies, oatmeal, commercially prepared, special dietary",1.0 oz,13
"Kale, raw",1.0 cups,13
"Crackers, wheat, regular",16.0 crackers 1 serving,13
"Nabisco, Nabisco Grahams Crackers",1.0 serving,13
"Potatoes, baked, skin, without salt",1.0 skin,13
"Snacks, potato chips, fat free, salted",1.0 oz,13
"Tomatoes, red, ripe, canned, stewed",1.0 cups,13
"Veal, breast, whole, boneless, separable lean only, cooked, braised",3.0 oz,13
"Fish, salmon, pink, canned, without salt, solids with bone and liquid",3.0 oz,13
"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",3.0 oz,13
"Chicken, broilers or fryers, dark meat, meat only, cooked, fried",1.0 cups,13
"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",1.0 cups,12
"Turnips, frozen, cooked, boiled, drained, without salt",1.0 cups,12
"Braunschweiger (a liver sausage), pork",1.0 oz,12
"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",4.0 oz,12
"Cheese substitute, mozzarella","1.0 cups, shredded",12
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",4.0 oz,12
"Cheese, cottage, creamed, with fruit",4.0 oz,12
"Egg substitute, powder",0.35 oz,12
"Crackers, rusk toast",0.5 oz,12
"Crackers, standard snack-type, sandwich, with peanut butter filling",0.5 oz,12
"Milk, producer, fluid, 3.7% milkfat",1.0 cups,12
"Crackers, melba toast, rye (includes pumpernickel)",0.5 oz,12
"Cookies, sugar wafer, with creme filling, sugar free",1.0 oz,12
"Peppers, pasilla, dried",1.0 pepper,12
"Mollusks, oyster, eastern, wild, cooked, moist heat",3.0 oz,12
"Yogurt, plain, whole milk",1.0 container (6 oz),12
"Fish, cisco, raw",1.0 fillet,12
Barley flour or meal,1.0 cups,12
"Cake, coffeecake, creme-filled with chocolate frosting",1.0 oz,12
"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",0.5 cups (1 NLEA serving),12
"Crackers, saltines, whole wheat (includes multi-grain)",1.0 serving,11
"Kale, frozen, unprepared",1.0 cups,11
"Snacks, potato sticks",1.0 oz,11
"Pork, fresh, variety meats and by-products, feet, raw",4.0 oz,11
"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",4.0 oz,11
"Potatoes, flesh and skin, raw","0.5 cups, diced",11
"Turkey, all classes, back, meat and skin, cooked, roasted","1.0 cups, chopped or diced",11
"Noodles, egg, unenriched, cooked, without added salt",1.0 cups,11
"Veal, breast, whole, boneless, separable lean and fat, cooked, braised",3.0 oz,11
"Noodles, egg, dry, unenriched",1.0 cups,11
"Snacks, oriental mix, rice-based",1.0 oz,11
"Cake, snack cakes, creme-filled, sponge",1.0 oz,11
"Tree fern, cooked, without salt","0.5 cups, chopped",11
"Bamboo shoots, raw","1.0 cups (1/2"" slices)",11
"Purslane, cooked, boiled, drained, without salt",1.0 cups,10
"Cheese, blue",1.0 oz,10
"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",1.0 steak ( yield from 134.9 g raw meat ),10
"Fish, haddock, raw",3.0 oz,10
"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",3.0 oz,10
"Chicken, broilers or fryers, back, meat only, raw",4.0 oz,10
"Bologna, pork and turkey, lite",1.0 serving 2 oz,10
"Crackers, wheat, sandwich, with peanut butter filling",0.5 oz,10
"Cookies, oatmeal, with raisins",1.0 oz,10
