"
"Taro, tahitian, cooked, without salt",1.0 cups slices,70
"Passion-fruit, (granadilla), purple, raw",1.0 cups,68
"Cornmeal, white, self-rising, degermed, enriched",1.0 cups,68
"Seeds, lotus seeds, dried",1.0 cups,67
"Peas, mature seeds, sprouted, raw",1.0 cups,67
"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",1.0 cups (1 NLEA serving),65
"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted",1.0 oz,65
"Cereals ready-to-eat, QUAKER Oatmeal Squares, Golden Maple",1.0 cups (1 NLEA serving),64
"Squash, winter, acorn, cooked, boiled, mashed, without salt","1.0 cups, mashed",64
"Squash, winter, acorn, cooked, boiled, mashed, with salt","1.0 cups, mashed",64
"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",2.0 biscuits (1 NLEA serving),61
"Lima beans, immature seeds, frozen, fordhook, unprepared",1.0 cups,61
"Cereals, QUAKER, Instant Oatmeal Organic, Regular",1.0 packet,61
"Squash, winter, butternut, cooked, baked, without salt","1.0 cups, cubes",59
"Pasta, fresh-refrigerated, plain, as purchased",4.0 oz,59
"Tomato products, canned, puree, with salt added",1.0 cups,58
"Tomato products, canned, puree, without salt added",1.0 cups,58
"Plantains, yellow, baked",1.0 cups,57
"Beans, pinto, immature seeds, frozen, unprepared",0.33 package (10 oz),56
"Soybeans, mature seeds, sprouted, cooked, steamed",1.0 cups,56
"Peaches, dehydrated (low-moisture), sulfured, stewed",1.0 cups,56
"Fish, yellowtail, mixed species, cooked, dry heat",0.5 fillet,55
"Breadfruit, raw",1.0 cups,55
"Jute, potherb, cooked, boiled, drained, without salt",1.0 cups,54
"Pancakes, buckwheat, dry mix, incomplete",1.0 oz,54
"Crustaceans, crab, queen, cooked, moist heat",3.0 oz,54
"Candies, NESTLE, BUTTERFINGER Crisp",1.0 piece,53
"Tomato products, canned, sauce, with onions, green peppers, and celery",1.0 cups,52
"Blackberry juice, canned",1.0 cups,52
"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",1.0 cups slices,52
"Currants, zante, dried",1.0 cups,52
"Mollusks, mussel, blue, raw",1.0 cups,51
"Chocolate, dark, 60-69% cacao solids",1.0 oz,50
"Fish, bluefish, raw",1.0 fillet,50
"DIGIORNO Pizza, cheese topping, rising crust, frozen, baked",1.0 slice 1/4 of pie,49
"Mollusks, oyster, eastern, cooked, breaded and fried",3.0 oz,49
"Fish, bluefish, cooked, dry heat",1.0 fillet,49
"Tomato products, canned, sauce, with tomato tidbits",1.0 cups,49
"Burdock root, cooked, boiled, drained, without salt","1.0 cups (1"" pieces)",49
"Cereals, WHEATENA, cooked with water",1.0 cups,49
"Corn, sweet, yellow, canned, vacuum pack, regular pack",1.0 cups,48
Eggnog,1.0 cups,48
"Pasta, dry, enriched",1.0 cups spaghetti,48
"Pasta, dry, unenriched",1.0 cups spaghetti,48
"Peas, green, raw",1.0 cups,48
"Tomato products, canned, sauce, with onions",1.0 cups,47
"Potatoes, scalloped, home-prepared with butter",1.0 cups,47
"Nuts, chestnuts, european, raw, unpeeled",1.0 cups,46
"Cheese substitute, mozzarella","1.0 cups, shredded",46
"Rice, white, long-grain, regular, raw, unenriched",1.0 cups,46
"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",1.0 cups,46
"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry",0.5 cups (1 NLEA serving),46
"Cereals, oats, instant, fortified, with raisins and spice, prepared with water",1.0 cups,46
"Squash, winter, hubbard, baked, with salt","1.0 cups, cubes",45
"Beverages, chocolate powder, no sugar added",2.0 tbsp,45
"Drumstick pods, raw",1.0 cups slices,45
"Nuts, almond butter, plain, with salt added",1.0 tbsp,45
"Peas and carrots, frozen, cooked, boiled, drained, without salt",1.0 package (10 oz) yields,44
"Beets, canned, regular pack, solids and liquids",1.0 cups,44
"Milk, sheep, fluid",1.0 cups,44
"Yardlong bean, cooked, boiled, drained, without salt",1.0 cups slices,44
"Cheese, swiss","1.0 cups, diced",44
"Crustaceans, spiny lobster, mixed species, cooked, moist heat",3.0 oz,43
"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",1.0 cups,43
"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",1.0 oz,43
"Candies, dark chocolate coated coffee beans",1.0 serving 28 pieces,43
"Turnip greens, frozen, cooked, boiled, drained, without salt",1.0 cups,43
"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS with vanilla bunches",1.0 cups (1 NLEA serving),42
"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",1.0 cups,42
"Okra, frozen, unprepared",0.33 package (10 oz),41
"Pears, dried, sulfured, stewed, without added sugar","1.0 cups, halves",41
"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",4.0 oz,41
"Cheese spread, pasteurized process, American","1.0 cups, diced",41
"Cheese, pasteurized process, swiss","1.0 cups, diced",41
"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",1.0 cups (1 NLEA serving),40
"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added",1.0 cups,40
"Potatoes, mashed, dehydrated, flakes without milk, dry form",1.0 cups,40
"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",1.0 cups,39
"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",1.0 cups,39
"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",1.0 cups,39
"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt",1.0 cups,39
"Beans, kidney, mature seeds, sprouted, raw",1.0 cups,39
"Macaroni, vegetable, enriched, dry",1.0 cups spiral shaped,39
"Noodles, egg, spinach, enriched, cooked",1.0 cups,38
"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",1.0 cups,38
"Soup, pea, green, canned, condensed",0.5 cups,38
"Soup, pea, split with ham, canned, chunky, ready-to-serve",1.0 cups,38
"Fish, tuna, skipjack, fresh, cooked, dry heat",3.0 oz,37
"Cheese, provolone","1.0 cups, diced",37
"Fish, burbot, cooked, dry heat",1.0 fillet,37
"Okra, frozen, cooked, boiled, drained, without salt",0.5 cups slices,37
"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",1.0 cups,37
"Rowal, raw",0.5 cups,36
"Cheese, mozzarella, low moisture, part-skim","1.0 cups, diced",36
"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","1.0 cups, diced",36
"Cheese, muenster","1.0 cups, diced",36
"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",1.0 cups,35
"Chicken, broilers or fryers, dark meat, meat only, cooked, fried",1.0 cups,35
"Fish, cod, Atlantic, canned, solids and liquid",3.0 oz,35
"Candies, 5TH AVENUE Candy Bar",1.0 bar 2 oz,35
"Pie crust, deep dish, frozen, baked, made with enriched flour",1.0 pie crust (average weight),34
"Wheat flour, white, bread, enriched",1.0 cups,34
"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt","1.0 cups, sliced",34
"Fish, pike, northern, cooked, dry heat",3.0 oz,34
"Garlic, raw",1.0 cups,34
"Cheese, parmesan, grated",1.0 cups,34
"Fish, seatrout, mixed species, cooked, dry heat",3.0 oz,34
"Pie crust, deep dish, frozen, unbaked, made with enriched flour",1.0 pie crust (average weight),34
"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted","1.0 cups, diced",34
"Noodles, egg, unenriched, cooked, without added salt",1.0 cups,34
"Snacks, oriental mix, rice-based",1.0 oz,33
"Blackberries, frozen, unsweetened","1.0 cups, unthawed",33
"Peas, edible-podded, frozen, unprepared",1.0 cups,33
"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",0.25 cups,33
"Milk, buttermilk, dried",0.25 cups,33
"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",1.0 cups,32
"Fish, mahimahi, cooked, dry heat",3.0 oz,32
"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",1.0 slice,32
"Squash, summer, zucchini, italian style, canned",1.0 cups,32
"Milk, producer, fluid, 3.7% milkfat",1.0 cups,32
"Turnip greens, cooked, boiled, drained, without salt","1.0 cups, chopped",32
"Turkey, drumstick, from whole bird, meat only, raw",4.0 oz,32
"Fish, pollock, Alaska, cooked",3.0 oz,31
"Fish, grouper, mixed species, cooked, dry heat",3.0 oz,31
"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",0.75 cups (1 NLEA serving),31
"Fish, tilapia, raw",1.0 fillet,31
"Beets, raw",1.0 cups,31
"Salami, pork, beef, less sodium",3.0 oz,31
"Loganberries, frozen","1.0 cups, unthawed",31
"Turkey, all classes, back, meat and skin, cooked, roasted","1.0 cups, chopped or diced",31
"Sweet potato, cooked, baked in skin, flesh, with salt","1.0 medium (2"" dia, 5"" long, raw)",31
"Squash, winter, hubbard, cooked, boiled, mashed, with salt","1.0 cups, mashed",31
"Squash, winter, hubbard, cooked, boiled, mashed, without salt","1.0 cups, mashed",31
"Tomatoes, red, ripe, canned, stewed",1.0 cups,31
"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",1.0 steak ( yield from 134.9 g raw meat ),31
"Kiwifruit, green, raw","1.0 cups, sliced",31
"Cheese food, pasteurized process, American, vitamin D fortified",1.0 cups,31
"Papayas, raw","1.0 cups 1"" pieces",30
"Cake, chocolate, prepared from recipe without frosting","1.0 piece (1/12 of 9"" dia)",30
"Cheese, mexican, queso chihuahua","1.0 cups, diced",30
"Biscuits, plain or buttermilk, dry mix","1.0 cups, purchased",30
"Fish, salmon, coho, wild, cooked, moist heat",3.0 oz,30
"Mollusks, oyster, eastern, wild, cooked, moist heat",3.0 oz,30
"Fish, swordfish, cooked, dry heat",3.0 oz,30
"Turkey, ground, fat free, patties, broiled",3.0 oz,30
"Water convolvulus, cooked, boiled, drained, with salt","1.0 cups, chopped",29
"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",4.0 oz,29
"Purslane, raw",1.0 cups,29
"Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal",0.75 cups (1 NLEA serving),29
"Fast foods, croissant, with egg, cheese, and sausage",1.0 sandwich,29
"Yogurt, plain, low fat",1.0 container (6 oz),29
"Fish, salmon, pink, canned, without salt, solids with bone and liquid",3.0 oz,29
"Fish, tuna, white, canned in oil, drained solids",3.0 oz,29
"Cereals ready-to-eat, BARBARA'S PUFFINS, original",0.75 cups (1 NLEA serving),29
"Beverages, almond milk, chocolate, ready-to-drink",8.0 fl oz,29
"Beverages, Protein powder soy based",1.0 scoop,29
"Candies, NESTLE, BUTTERFINGER Bar",1.0 serving 2.1 oz bar,29
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",1.0 bagel,29
"Cheese, feta","1.0 cups, crumbled",28
"Puddings, chocolate, dry mix, regular, prepared with whole milk",0.5 cups,28
"Boysenberries, canned, heavy syrup",1.0 cups,28
"Soup, chicken noodle, dry, mix",1.0 packet,28
"Broccoli, frozen, chopped, unprepared",1.0 cups,28
"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",1.0 oz,28
"Fish, mackerel, spanish, raw",3.0 oz,28
"Mollusks, oyster, eastern, farmed, raw",3.0 oz,28
"Fish, lingcod, cooked, dry heat",3.0 oz,28
"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed","1.0 cups, chopped or diced",28
"Fish, flatfish (flounder and sole species), cooked, dry heat",1.0 fillet,28
"Vegetable juice cocktail, canned",1.0 cups,28
"Collards, frozen, chopped, unprepared",0.33 package (10 oz),28
"Wheat flour, white, all-purpose, unenriched",1.0 cups,28
"Apricots, dried, sulfured, stewed, without added sugar","1.0 cups, halves",28
"Wheat flour, white, all-purpose, enriched, calcium-fortified",1.0 cups,28
"Snacks, tortilla chips, nacho-flavor, reduced fat",1.0 oz,27
"Orange juice, chilled, includes from concentrate, with added calcium",1.0 cups,27
"Grapefruit, sections, canned, juice pack, solids and liquids",1.0 cups,27
"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",1.0 cups,27
"Fish, herring, Pacific, raw",3.0 oz,27
"Fish, salmon, pink, canned, drained solids",3.0 oz,27
"Turkey, whole, breast, meat only, cooked, roasted",3.0 oz,27
"Yogurt, fruit, low fat, 11g protein/8 oz",1.0 container (6 oz),27
"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",4.0 oz,27
"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",4.0 oz,27
"Currants, european black, raw",1.0 cups,27
"Tomato juice, canned, without salt added",1.0 cups,27
"Tomato juice, canned, with salt added",1.0 cups,27
"Beet greens, raw",1.0 cups,27
"Fast foods, croissant, with egg, cheese, and ham",1.0 item,26
"Fish, grouper, mixed species, raw",3.0 oz,26
"Nuts, coconut meat, dried (desiccated), toasted",1.0 oz,26
"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",4.0 oz,26
"Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw",4.0 oz,26
"Beans, snap, green, frozen, cooked, boiled, drained without salt",1.0 cups,26
"Nuts, coconut meat, dried (desiccated), not sweetened",1.0 oz,26
"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",3.0 oz,26
"Fish, wolffish, Atlantic, raw",3.0 oz,26
"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",3.0 oz,26
"Beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, cooked, simmered",3.0 oz,26
"Mollusks, octopus, common, raw",3.0 oz,26
"Macaroni, vegetable, enriched, cooked",1.0 cups spiral shaped,25
"Beverages, Meal supplement drink, canned, peanut flavor",1.0 cups,25
"Fast foods, english muffin, with egg, cheese, and canadian bacon",1.0 sandwich,25
"Soup, beef and vegetables, canned, ready-to-serve",1.0 cups,25
"Grapefruit juice, white, canned, sweetened",1.0 cups,25
"Potatoes, baked, skin, without salt",1.0 skin,25
"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",4.0 oz,25
"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",4.0 oz,25
"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",4.0 oz,25
"Chicken, broilers or fryers, back, meat only, raw",4.0 oz,25
"Figs, canned, water pack, solids and liquids",1.0 cups,25
"Cheese, ricotta, whole milk",0.5 cups,25
"Snacks, tortilla chips, ranch-flavor",1.0 oz,25
"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",3.0 oz,25
"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",3.0 oz,25
"Crackers, wheat, regular",16.0 crackers 1 serving,24
"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",1.0 cups,24
"Grapefruit, sections, canned, water pack, solids and liquids",1.0 cups,24
"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted","1.0 cups, diced",24
"Asparagus, canned, drained solids",1.0 cups,24
"Rice, white, medium-grain, cooked, unenriched",1.0 cups,24
"Snacks, granola bars, soft, uncoated, peanut butter",1.0 bar (1 oz),24
"Fast foods, biscuit, with egg and bacon",1.0 biscuit,24
"Bread, whole-wheat, commercially prepared",1.0 slice,24
"Tomatoes, red, ripe, canned, packed in tomato juice",1.0 cups,24
"Carissa, (natal-plum), raw",1.0 cups slices,24
"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1.0 cups,24
"Fish, salmon, chum, cooked, dry heat",3.0 oz,24
"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),24
"Oranges, raw, with peel",1.0 cups,24
"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",3.0 oz,24
"Game meat, elk, round, separable lean only, cooked, broiled",1.0 serving ( 3 oz ),24
"Mollusks, oyster, eastern, wild, cooked, dry heat",3.0 oz,24
"Chicken, broilers or fryers, light meat, meat only, raw",1.0 unit (yield from 1 lb ready-to-cook chicken),24
"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",4.0 oz,24
"Chicken, dark meat, thigh, meat only, with added solution, raw",4.0 oz,24
"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw",4.0 oz,24
"Spinach, raw",1.0 cups,24
Chocolate-flavored hazelnut spread,1.0 serving 2 TBSP,24
"Sweet potato, canned, syrup pack, drained solids",1.0 cups,24
"Peas, edible-podded, raw","1.0 cups, chopped",24
"Tangerines, (mandarin oranges), raw","1.0 cups, sections",23
"Fish, cod, Pacific, raw (may have been previously frozen)",1.0 fillet,23
"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",1.0 cups,23
"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",1.0 cups,23
"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),23
"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",3.0 oz,23
"Pork, ground, 96% lean / 4% fat, cooked, crumbles",3.0 oz grilled patties,23
"Turkey, whole, dark meat, meat and skin, cooked, roasted",3.0 oz,23
"Game meat, elk, ground, cooked, pan-broiled",1.0 patty ( yield from 104.1 g raw meat ),23
"Frozen novelties, No Sugar Added, FUDGSICLE pops",1.0 serving,23
"MORI-NU, Tofu, silken, firm",1.0 slice,23
"Pork, fresh, leg (ham), whole, separable lean and fat, raw",4.0 oz,23
"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",4.0 oz,23
"Cheese, mozzarella, whole milk","1.0 cups, shredded",22
"Cherries, sweet, canned, water pack, solids and liquids","1.0 cups, pitted",22
"Turnip greens, frozen, unprepared","0.5 cups, chopped or diced",22
"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",3.0 oz,22
"Beef, top sirloin, steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",3.0 oz,22
"Yogurt, fruit, low fat,9 g protein/8 oz",1.0 container (6 oz),22
"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",1.0 serving ( 3 oz ),22
"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",3.0 oz,22
"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",1.0 serving ( 3 oz ),22
"Noodles, egg, dry, unenriched",1.0 cups,22
"Cheese, American, nonfat or fat free",1.0 serving,22
"Turnips, frozen, cooked, boiled, drained, without salt",1.0 cups,22
"Squash, winter, butternut, frozen, cooked, boiled, without salt","1.0 cups, mashed",22
"Pork, ground, 96% lean / 4% fat, raw",4.0 oz,21
"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",4.0 oz,21
"Turnip greens, frozen, cooked, boiled, drained, with salt",0.5 cups,21
"Fish, trout, rainbow, farmed, cooked, dry heat",1.0 fillet,21
"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",3.0 oz,21
"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",3.0 oz,21
"Pork, fresh, loin, blade (chops), boneless, separable lean only, boneless, cooked, broiled",3.0 oz,21
"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",3.0 oz,21
"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",3.0 oz,21
"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",3.0 oz,21
"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, cooked, roasted",3.0 oz,21
"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",3.0 oz,21
"Veal, shank (fore and hind), separable lean and fat, cooked, braised",3.0 oz,21
"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",3.0 oz,21
"Boysenberries, frozen, unsweetened","1.0 cups, unthawed",21
"Candies, MARS SNACKFOOD US, M & M's Milk Chocolate Candies",1.0 package (1.69 oz),21
"Fast Foods, biscuit, with egg and sausage",1.0 item,21
"Grapefruit, raw, white, Florida","1.0 cups sections, with juice",21
"Grapefruit, raw, pink and red, all areas","1.0 cups sections, with juice",21
"Guinea hen, meat only, raw",3.0 oz,20
"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",3.0 oz,20
"Pork, cured, ham, rump, bone-in, separable lean only, unheated",3.0 oz,20
"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",3.0 oz,20
"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.0 oz,20
"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled",3.0 oz,20
"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",3.0 oz,20
"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, cooked",3.0 oz,20
"Yogurt, plain, whole milk",1.0 container (6 oz),20
"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",3.0 oz,20
"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",3.0 oz,20
"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw",4.0 oz,20
"Brussels sprouts, raw",1.0 cups,20
"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",1.0 cups (1 NLEA serving),20
"Snacks, potato chips, fat free, salted",1.0 oz,20
"Chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed",1.0 unit (yield from 1 lb ready-to-cook chicken),20
"Snacks, potato chips, fat-free, made with olestra",1.0 oz,20
"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",3.0 oz,20
"Pork, fresh, loin, blade (roasts), boneless, separable lean and fat, cooked, roasted",3.0 oz,20
"Turkey, all classes, leg, meat and skin, cooked, roasted",3.0 oz,20
"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",3.0 oz,20
"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",3.0 oz,20
"Chicken, broilers or fryers, leg, meat and skin, cooked, roasted",3.0 oz,20
"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",3.0 oz,20
"Lime juice, raw",1.0 cups,19
"Game meat, bison, ground, cooked, pan-broiled",1.0 patty ( yield from 112.7 g raw meat ),19
"Blueberries, wild, canned, heavy syrup, drained",1.0 cups,19
"Litchis, raw",1.0 cups,19
"Cress, garden, raw",1.0 cups,19
"Rice, white, long-grain, regular, cooked, unenriched, with salt",1.0 cups,19
"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",3.0 oz,19
"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",3.0 oz,19
"Veal, breast, whole, boneless, separable lean only, cooked, braised",3.0 oz,19
"Lamb, Australian, imported, fresh, foreshank, separable lean only, trimmed to 1/8"" fat, cooked, braised",3.0 oz,19
"Squab, (pigeon), meat and skin, raw",3.0 oz,19
"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt","1.0 cups, shredded",19
"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt","1.0 cups, shredded",19
"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, broiled",3.0 oz,19
"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",3.0 oz,19
"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",3.0 oz,19
