"
"Beans, baked, canned, with pork",1.0 cups,0.913
"Soybeans, green, cooked, boiled, drained, without salt",1.0 cups,0.904
"Wheat flour, white, all-purpose, unenriched",1.0 cups,0.853
"Wheat flour, white, all-purpose, enriched, calcium-fortified",1.0 cups,0.853
"Pasta, dry, unenriched",1.0 cups spaghetti,0.834
"Pasta, dry, enriched",1.0 cups spaghetti,0.834
"Okra, frozen, unprepared",0.33 package (10 oz),0.829
"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",1.0 cups,0.815
"Cowpeas (blackeyes), immature seeds, raw",1.0 cups,0.812
"Fish, burbot, cooked, dry heat",1.0 fillet,0.807
"Corn grain, white",1.0 cups,0.805
"Nuts, coconut meat, dried (desiccated), toasted",1.0 oz,0.794
"Turnip greens, frozen, cooked, boiled, drained, without salt",1.0 cups,0.779
"Nuts, coconut meat, dried (desiccated), not sweetened",1.0 oz,0.778
"Okra, frozen, cooked, boiled, drained, without salt",0.5 cups slices,0.776
"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",1.0 oz,0.755
"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",0.75 cups (1 NLEA serving),0.747
"Rice, white, long-grain, regular, cooked, unenriched, with salt",1.0 cups,0.746
"Seeds, lotus seeds, dried",1.0 cups,0.742
"Tomato products, canned, sauce, with onions",1.0 cups,0.737
"Boysenberries, frozen, unsweetened","1.0 cups, unthawed",0.722
"Rice, white, medium-grain, cooked, unenriched",1.0 cups,0.701
"Pasta, fresh-refrigerated, plain, as purchased",4.0 oz,0.7
"Bread, whole-wheat, commercially prepared",1.0 slice,0.696
"Potatoes, Russet, flesh and skin, baked","1.0 potato large (3"" to 4-1/4"" dia.",0.682
"Fish, trout, mixed species, cooked, dry heat",1.0 fillet,0.676
"DIGIORNO Pizza, cheese topping, rising crust, frozen, baked",1.0 slice 1/4 of pie,0.67
"Soybeans, mature seeds, sprouted, cooked, steamed",1.0 cups,0.667
"Grapes, american type (slip skin), raw",1.0 cups,0.661
"Carrots, canned, regular pack, drained solids","1.0 cups, sliced",0.657
"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt",1.0 cups,0.652
"Candies, NESTLE, BUTTERFINGER Crisp",1.0 piece,0.646
"Soup, pea, green, canned, condensed",0.5 cups,0.64
"Boysenberries, canned, heavy syrup",1.0 cups,0.64
"Tomato products, canned, sauce, with onions, green peppers, and celery",1.0 cups,0.61
"Cornmeal, whole-grain, white",1.0 cups,0.608
"Beans, black turtle, mature seeds, cooked, boiled, without salt",1.0 cups,0.605
"Blueberries, frozen, sweetened","1.0 cups, thawed",0.603
"Collards, frozen, chopped, unprepared",0.33 package (10 oz),0.601
"Soup, pea, split with ham, canned, chunky, ready-to-serve",1.0 cups,0.6
"Spices, ginger, ground",1.0 tsp,0.599
"Persimmons, japanese, raw","1.0 fruit (2-1/2"" dia)",0.596
"Peas, green, raw",1.0 cups,0.594
"Spices, turmeric, ground",1.0 tsp,0.594
"Syrups, table blends, pancake, with 2% maple, with added potassium",1.0 cups,0.583
"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted",1.0 oz,0.578
"Sweet potato, cooked, baked in skin, flesh, with salt","1.0 medium (2"" dia, 5"" long, raw)",0.567
"Seeds, safflower seed meal, partially defatted",1.0 oz,0.566
"Peas and carrots, frozen, cooked, boiled, drained, without salt",1.0 package (10 oz) yields,0.562
"Beans, black turtle, mature seeds, canned",1.0 cups,0.559
"Muffin, blueberry, commercially prepared, low-fat",1.0 muffin small,0.557
"Snacks, rice cakes, brown rice, buckwheat",1.0 cake,0.556
"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",1.0 cups,0.554
"Carrots, canned, no salt added, solids and liquids",0.5 cups slices,0.553
"Lima beans, immature seeds, frozen, fordhook, unprepared",1.0 cups,0.552
"Squash, summer, zucchini, italian style, canned",1.0 cups,0.545
"Tomato products, canned, sauce, with tomato tidbits",1.0 cups,0.537
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",1.0 bagel,0.534
"Crackers, wheat, regular",16.0 crackers 1 serving,0.527
"Peas, mature seeds, sprouted, raw",1.0 cups,0.526
"Beans, pinto, immature seeds, frozen, unprepared",0.33 package (10 oz),0.513
"Noodles, egg, spinach, enriched, cooked",1.0 cups,0.507
"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",1.0 cups slices,0.505
"Noodles, egg, unenriched, cooked, without added salt",1.0 cups,0.504
"Mollusks, oyster, eastern, wild, cooked, moist heat",3.0 oz,0.502
"Currants, zante, dried",1.0 cups,0.497
"Turnip greens, cooked, boiled, drained, without salt","1.0 cups, chopped",0.485
"Desserts, mousse, chocolate, prepared-from-recipe",1.0 recipe yield,0.477
"Snacks, rice cakes, brown rice, multigrain",1.0 cake,0.47
"Pancakes, buckwheat, dry mix, incomplete",1.0 oz,0.469
"Gravy, beef, canned, ready-to-serve",1.0 cups,0.466
"Cereals, CREAM OF RICE, dry",0.25 cups (1 NLEA serving),0.465
"Broccoli, frozen, chopped, unprepared",1.0 cups,0.459
"Snacks, rice cakes, brown rice, corn",1.0 cake,0.457
"Cardoon, raw","1.0 cups, shredded",0.456
"Spices, cinnamon, ground",1.0 tsp,0.454
"Beets, raw",1.0 cups,0.447
"Noodles, japanese, somen, cooked",1.0 cups,0.442
"Apricots, dehydrated (low-moisture), sulfured, uncooked",1.0 cups,0.439
"Corn flour, yellow, masa, enriched",1.0 cups,0.429
"Tomato products, canned, puree, with salt added",1.0 cups,0.422
"Tomato products, canned, puree, without salt added",1.0 cups,0.422
"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added",1.0 cups,0.418
"Bread, protein (includes gluten)",1.0 oz,0.417
"Mollusks, oyster, eastern, cooked, breaded and fried",3.0 oz,0.416
"Squash, winter, butternut, frozen, cooked, boiled, without salt","1.0 cups, mashed",0.415
"Peaches, dehydrated (low-moisture), sulfured, stewed",1.0 cups,0.411
"Asparagus, canned, drained solids",1.0 cups,0.411
"Mountain yam, hawaii, cooked, steamed, without salt","1.0 cups, cubes",0.41
"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",1.0 cups,0.41
"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",1.0 oz,0.408
"Biscuits, plain or buttermilk, dry mix","1.0 cups, purchased",0.408
"Potatoes, scalloped, home-prepared with butter",1.0 cups,0.407
"Pears, dried, sulfured, stewed, without added sugar","1.0 cups, halves",0.405
"Seeds, sesame flour, low-fat",1.0 oz,0.396
"Bamboo shoots, raw","1.0 cups (1/2"" slices)",0.396
"Snacks, granola bars, soft, uncoated, peanut butter",1.0 bar (1 oz),0.392
"Mollusks, oyster, eastern, wild, cooked, dry heat",3.0 oz,0.39
"Turnip greens, frozen, cooked, boiled, drained, with salt",0.5 cups,0.389
"Beans, snap, green, frozen, cooked, boiled, drained without salt",1.0 cups,0.389
"Plantains, yellow, raw",1.0 plantain,0.389
"Bread, cracked-wheat",1.0 oz,0.389
"Tree fern, cooked, without salt","0.5 cups, chopped",0.383
"Soup, chicken with rice, canned, condensed",0.5 cups,0.378
"Chocolate, dark, 60-69% cacao solids",1.0 oz,0.376
"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids",1.0 cups,0.37
"Soup, beef broth, bouillon, consomme, prepared with equal volume water",1.0 cups (8 fl oz),0.366
"Soup, cream of shrimp, canned, prepared with equal volume water",1.0 cups,0.366
"Snacks, oriental mix, rice-based",1.0 oz,0.361
"Squash, winter, acorn, cooked, boiled, mashed, with salt","1.0 cups, mashed",0.358
"Squash, winter, acorn, cooked, boiled, mashed, without salt","1.0 cups, mashed",0.358
"Potatoes, baked, skin, without salt",1.0 skin,0.357
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids",1.0 cups,0.357
"Cookies, molasses",1.0 oz,0.356
"Purslane, cooked, boiled, drained, without salt",1.0 cups,0.353
"Squash, winter, butternut, cooked, baked, without salt","1.0 cups, cubes",0.353
"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",1.0 serving,0.352
"Cereals, CREAM OF RICE, cooked with water, with salt",1.0 cups,0.351
"Squash, winter, hubbard, baked, with salt","1.0 cups, cubes",0.349
"Soup, chicken noodle, dry, mix",1.0 packet,0.346
"Bread, reduced-calorie, wheat",1.0 oz,0.343
"Nuts, almond butter, plain, with salt added",1.0 tbsp,0.341
"Peas, edible-podded, frozen, unprepared",1.0 cups,0.338
"Burdock root, cooked, boiled, drained, without salt","1.0 cups (1"" pieces)",0.338
"Crackers, rye, wafers, seasoned",0.5 oz,0.337
"Mollusks, oyster, eastern, farmed, raw",3.0 oz,0.335
"Beans, kidney, mature seeds, sprouted, raw",1.0 cups,0.335
"Noodles, egg, dry, unenriched",1.0 cups,0.325
"Mollusks, oyster, Pacific, raw",1.0 medium,0.322
Chocolate-flavored hazelnut spread,1.0 serving 2 TBSP,0.321
"Fast foods, croissant, with egg, cheese, and sausage",1.0 sandwich,0.315
"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt","1.0 cups, sliced",0.311
"Nuts, chestnuts, chinese, boiled and steamed",1.0 oz,0.311
"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",1.0 leek,0.306
"Pie, Dutch Apple, Commercially Prepared","0.12 pie 1 pie (1/8 of 9"" pie)",0.305
"Orange juice, frozen concentrate, unsweetened, undiluted",1.0 cups,0.304
"Turnip greens, frozen, unprepared","0.5 cups, chopped or diced",0.303
"Bread, wheat",1.0 slice,0.298
"Squash, winter, hubbard, cooked, boiled, mashed, with salt","1.0 cups, mashed",0.297
"Squash, winter, hubbard, cooked, boiled, mashed, without salt","1.0 cups, mashed",0.297
"Kale, frozen, unprepared",1.0 cups,0.297
"Brussels sprouts, raw",1.0 cups,0.297
"Fast foods, english muffin, with egg, cheese, and canadian bacon",1.0 sandwich,0.296
"Candies, NESTLE, BUTTERFINGER Bar",1.0 serving 2.1 oz bar,0.294
"Apples, frozen, unsweetened, unheated (Includes foods for USDA's Food Distribution Program)",1.0 cups slices,0.292
"Bread, pan dulce, sweet yeast bread",1.0 slice (average weight of 1 slice),0.29
"Bread, oatmeal, toasted",1.0 oz,0.29
"Bread, pita, white, enriched","1.0 pita, large (6-1/2"" dia)",0.289
"Currants, european black, raw",1.0 cups,0.287
"Snacks, crisped rice bar, chocolate chip",1.0 bar (1 oz),0.28
"Fast foods, biscuit, with egg and bacon",1.0 biscuit,0.279
"Cress, garden, raw",1.0 cups,0.277
"Noodles, japanese, somen, dry",2.0 oz,0.273
"Soup, beef noodle, canned, condensed",0.5 cups,0.273
"Cookies, oatmeal, refrigerated dough, baked",1.0 oz,0.27
"Spinach, raw",1.0 cups,0.269
"Cracker, meal",1.0 oz,0.268
"Cake, chocolate, prepared from recipe without frosting","1.0 piece (1/12 of 9"" dia)",0.266
"Fish, pike, northern, cooked, dry heat",3.0 oz,0.264
"Drumstick pods, raw",1.0 cups slices,0.259
"Cookies, peanut butter sandwich, regular",1.0 oz,0.259
"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",1.0 cups,0.256
"Frostings, coconut-nut, ready-to-eat",0.08 package,0.256
"Soup, cream of celery, canned, prepared with equal volume water",1.0 cups,0.255
"Biscuits, plain or buttermilk, refrigerated dough, higher fat",1.0 biscuit,0.254
"Cream puff, eclair, custard or cream filled, iced",4.0 oz,0.253
"Tortillas, ready-to-bake or -fry, flour, shelf stable",1.0 tortilla,0.253
"Asparagus, frozen, cooked, boiled, drained, without salt",1.0 cups,0.252
"Soup, chicken gumbo, canned, condensed",0.5 cups (4 fl oz),0.252
"Cookies, chocolate sandwich, with creme filling, regular",3.0 cookie,0.252
"Candies, fudge, chocolate, with nuts, prepared-from-recipe",1.0 oz,0.251
"Soup, onion, canned, condensed",0.5 cups (4 fl oz),0.246
"Soup, chicken, canned, chunky, ready-to-serve",1.0 cups,0.245
"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt","1.0 cups, shredded",0.245
"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt","1.0 cups, shredded",0.245
"Crackers, cream, Gamesa Sabrosas",11.0 crackers (1 NLEA serving),0.241
"Peas, edible-podded, raw","1.0 cups, chopped",0.239
"Cookies, oatmeal, commercially prepared, regular",1.0 oz,0.238
"Milk substitutes, fluid, with lauric acid oil",1.0 cups,0.237
"Pomegranate juice, bottled",1.0 cups,0.237
"Bread, rye",1.0 oz,0.234
"Taro, tahitian, cooked, without salt",1.0 cups slices,0.23
"Plantains, yellow, baked",1.0 cups,0.229
"Cookies, oatmeal, with raisins",1.0 oz,0.227
"Fast foods, croissant, with egg, cheese, and ham",1.0 item,0.225
"Bagels, oat bran","1.0 mini bagel (2-1/2"" dia)",0.224
"Fast Foods, biscuit, with egg and sausage",1.0 item,0.224
"Candies, dark chocolate coated coffee beans",1.0 serving 28 pieces,0.223
"Bread, oat bran",1.0 oz,0.221
"Snacks, potato chips, fat-free, made with olestra",1.0 oz,0.218
"Figs, canned, water pack, solids and liquids",1.0 cups,0.218
"Cookies, oatmeal, refrigerated dough",1.0 oz,0.217
"Gooseberries, raw",1.0 cups,0.216
"Syrups, table blends, pancake",1.0 cups,0.214
"Cereals ready-to-eat, rice, puffed, fortified",1.0 cups,0.21
"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",1.0 cups,0.21
"Crackers, saltines, whole wheat (includes multi-grain)",1.0 serving,0.209
"Yardlong bean, cooked, boiled, drained, without salt",1.0 cups slices,0.209
"Currants, red and white, raw",1.0 cups,0.208
"Apricots, dried, sulfured, stewed, without added sugar","1.0 cups, halves",0.207
"Focaccia, Italian flatbread, plain",1.0 piece,0.207
"Onions, raw","1.0 cups, chopped",0.206
"Vegetable juice cocktail, canned",1.0 cups,0.202
"Cranberry sauce, canned, sweetened",1.0 cups,0.202
"Rice noodles, cooked",1.0 cups,0.201
"Cookies, peanut butter sandwich, special dietary",1.0 oz,0.2
"Beverages, almond milk, chocolate, ready-to-drink",8.0 fl oz,0.199
"Cookies, chocolate wafers",1.0 oz,0.197
"Nuts, coconut cream, raw (liquid expressed from grated meat)",1.0 tbsp,0.196
"Crackers, cheese, sandwich-type with cheese filling",6.0 cracker 1 cracker = 6.5g,0.194
"Kale, raw",1.0 cups,0.193
"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",1.0 cups,0.193
"Garlic bread, frozen",1.0 slice presliced,0.19
"Biscuits, mixed grain, refrigerated dough",1.0 oz,0.187
"Asparagus, canned, regular pack, solids and liquids",0.5 cups,0.185
"Cherries, sour, red, canned, light syrup pack, solids and liquids",1.0 cups,0.184
"Cowpeas, leafy tips, raw","1.0 cups, chopped",0.183
"Carrots, raw",1.0 cups chopped,0.183
"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",1.0 cups,0.183
"Cookies, peanut butter, commercially prepared, regular",1.0 oz,0.182
"Cookies, oatmeal, commercially prepared, special dietary",1.0 oz,0.181
"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids",0.5 cups,0.181
"Candies, MOUNDS Candy Bar",1.0 bar snack size,0.18
"POPEYES, biscuit",1.0 biscuit,0.18
"Bread, white wheat",1.0 slice,0.178
"Rowal, raw",0.5 cups,0.177
"Kiwifruit, green, raw","1.0 cups, sliced",0.176
"Bread, cheese",1.0 slice,0.176
"Cookies, shortbread, commercially prepared, pecan",1.0 oz,0.175
"Mung beans, mature seeds, sprouted, cooked, boiled, drained, without salt",1.0 cups,0.174
"Muffins, English, mixed-grain (includes granola)",1.0 oz,0.171
"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",1.0 pastry,0.169
"Bread, stuffing, dry mix",1.0 oz,0.168
"Soup, beef and vegetables, canned, ready-to-serve",1.0 cups,0.168
"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",1.0 cups,0.167
"Cookies, brownies, prepared from recipe",1.0 oz,0.166
"Spices, curry powder",1.0 tsp,0.166
"Tomato juice, canned, with salt added",1.0 cups,0.165
"Tomato juice, canned, without salt added",1.0 cups,0.165
"Mountain yam, hawaii, raw","0.5 cups, cubes",0.165
"Tomatoes, red, ripe, canned, packed in tomato juice",1.0 cups,0.163
"Bread, french or vienna, toasted (includes sourdough)",1.0 oz,0.162
"Snacks, tortilla chips, low fat, made with olestra, nacho cheese",1.0 oz,0.162
"Celery, cooked, boiled, drained, without salt","1.0 cups, diced",0.159
"Cauliflower, green, raw",1.0 cups,0.158
"Broccoli raab, raw",1.0 cups chopped,0.158
"Candies, MARS SNACKFOOD US, M & M's Milk Chocolate Candies",1.0 package (1.69 oz),0.158
"Turnips, frozen, cooked, boiled, drained, without salt",1.0 cups,0.156
"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",1.0 cups,0.155
"Nuts, coconut cream, canned, sweetened",1.0 tbsp,0.155
"Mushrooms, Chanterelle, raw",1.0 cups,0.154
"Crackers, wheat, sandwich, with cheese filling",0.5 oz,0.154
"Cherries, sweet, canned, water pack, solids and liquids","1.0 cups, pitted",0.154
"Bread, reduced-calorie, oatmeal",1.0 oz,0.153
"Cookies, sugar wafers with creme filling, regular",3.0 cookies,0.152
"Tomatoes, red, ripe, canned, stewed",1.0 cups,0.15
"Bread, stuffing, cornbread, dry mix",1.0 oz,0.15
"Beet greens, raw",1.0 cups,0.149
"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1.0 can (6 fl oz),0.145
"Cabbage, chinese (pe-tsai), raw","1.0 cups, shredded",0.144
"Bread, pound cake type, pan de torta salvadoran",1.0 serving,0.143
"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",1.0 cups,0.141
"Cookies, chocolate sandwich, with extra creme filling",1.0 oz,0.141
"Corn, sweet, yellow, canned, vacuum pack, regular pack",1.0 cups,0.141
"Water convolvulus, cooked, boiled, drained, with salt","1.0 cups, chopped",0.14
"Chicory roots, raw",1.0 root,0.14
"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",10.0 strips,0.139
"Asparagus, cooked, boiled, drained",0.5 cups,0.139
"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted","1.0 mini bagel (2-1/2"" dia)",0.138
"Puddings, chocolate, dry mix, regular, prepared with whole milk",0.5 cups,0.138
"Sausage, pork and turkey, pre-cooked",1.0 serving,0.136
"Cookies, chocolate chip, commercially prepared, regular, lower fat",1.0 serving 3 cookies,0.134
"Breadfruit, raw",1.0 cups,0.132
"Bread, salvadoran sweet cheese (quesadilla salvadorena)",1.0 serving (approximate serving size),0.132
"Apricots, canned, heavy syrup pack, with skin, solids and liquids","1.0 cups, halves",0.132
"Purslane, raw",1.0 cups,0.13
"Cake, yellow, prepared from recipe without frosting","1.0 piece (1/12 of 8"" dia)",0.129
"Frozen novelties, No Sugar Added, FUDGSICLE pops",1.0 serving,0.126
"Snacks, tortilla chips, nacho-flavor, reduced fat",1.0 oz,0.124
"Cookies, chocolate chip, refrigerated dough",1.0 serving,0.123
"Cookies, peanut butter, commercially prepared, soft-type",1.0 oz,0.122
"Snacks, potato sticks",1.0 oz,0.12
"Bread, white, commercially prepared, toasted",1.0 oz,0.119
"Onions, frozen, whole, unprepared",0.33 package (10 oz),0.119
"Grapes, muscadine, raw",1.0 grape,0.118
"POPEYES, Spicy Chicken Strips, analyzed 2006",1.0 strip,0.118
"Peaches, canned, water pack, solids and liquids","1.0 cups, halves or slices",0.117
"Peaches, canned, light syrup pack, solids and liquids","1.0 cups, halves or slices",0.115
"Peaches, canned, extra heavy syrup pack, solids and liquids","1.0 cups, halves or slices",0.115
"Potatoes, flesh and skin, raw","0.5 cups, diced",0.115
"Cookies, chocolate sandwich, with creme filling, special dietary",1.0 oz,0.114
"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",1.0 muffin,0.113
"Onions, sweet, raw",1.0 NLEA serving,0.112
"Beverages, Meal supplement drink, canned, peanut flavor",1.0 cups,0.112
"POPEYES, Mild Chicken Strips, analyzed 2006",1.0 strip,0.112
"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",1.0 oz,0.112
"Cookies, shortbread, commercially prepared, plain",1.0 oz,0.111
"Crackers, standard snack-type, sandwich, with peanut butter filling",0.5 oz,0.111
"Biscuits, plain or buttermilk, frozen, baked",1.0 oz,0.111
"Bread, reduced-calorie, white",1.0 oz,0.111
"Peppers, pasilla, dried",1.0 pepper,0.111
"Yogurt, fruit, low fat, 11g protein/8 oz",1.0 container (6 oz),0.111
"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",0.5 cups slices,0.109
"Potatoes, boiled, cooked without skin, flesh, without salt",0.5 cups,0.109
"Potatoes, boiled, cooked without skin, flesh, with salt",0.5 cups,0.109
"Snacks, potato chips, barbecue-flavor",1.0 oz,0.109
"Yogurt, fruit, low fat,9 g protein/8 oz",1.0 container (6 oz),0.109
"Chicken, gizzard, all classes, cooked, simmered",1.0 cups chopped or dice,0.107
"Jute, potherb, cooked, boiled, drained, without salt",1.0 cups,0.107
"Endive, raw","0.5 cups, chopped",0.105
"Crackers, melba toast, rye (includes pumpernickel)",0.5 oz,0.105
"Litchis, raw",1.0 cups,0.104
"Alcoholic beverage, pina colada, canned",1.0 fl oz,0.104
"Mangos, raw",1.0 cups pieces,0.104
"Snacks, tortilla chips, ranch-flavor",1.0 oz,0.103
"Danish pastry, cinnamon, enriched",1.0 oz,0.103
"Bread, irish soda, prepared from recipe",1.0 oz,0.101
"POPEYES, Coleslaw",1.0 package,0.1
"Crackers, wheat, sandwich, with peanut butter filling",0.5 oz,0.1
"Danish pastry, cheese",1.0 oz,0.1
"Cookies, fig bars",1.0 oz,0.097
"Cereals ready-to-eat, QUAKER, QUAKER CRUNCHY BRAN",0.75 cups (1 NLEA serving),0.097
"Dessert topping, powdered",1.0 oz,0.097
"Cherries, sweet, raw","1.0 cups, with pits, yields",0.097
"Potatoes, mashed, dehydrated, flakes without milk, dry form",1.0 cups,0.097
"Croissants, cheese",1.0 oz,0.096
"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",1.0 serving 2.13 oz bar,0.096
"Grapes, canned, thompson seedless, water pack, solids and liquids",1.0 cups,0.096
"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",1.0 cups,0.095
"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",1.0 cups,0.095
"Cheese, mexican, queso chihuahua","1.0 cups, diced",0.094
"Cake, shortcake, biscuit-type, prepared from recipe",1.0 oz,0.094
"Croissants, butter",1.0 oz,0.094
"Cherries, sour, red, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","1.0 cups, unthawed",0.088
"Puddings, chocolate, ready-to-eat, fat free",1.0 serving 4 oz,0.088
"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",1.0 oz,0.088
"Cookies, sugar, commercially prepared, regular (includes vanilla)",1.0 oz,0.087
"Puddings, rice, ready-to-eat",1.0 serving 4 oz pudding cups,0.087
"Keikitos (muffins), Latino bakery item",1.0 piece,0.087
"Beerwurst, beer salami, pork and beef",2.0 oz,0.087
"Bologna, pork and turkey, lite",1.0 serving 2 oz,0.087
"Beerwurst, pork and beef",1.0 serving 2 oz,0.087
"Cake, snack cakes, creme-filled, sponge",1.0 oz,0.086
"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",1.0 cups,0.086
"Spices, savory, ground",1.0 tsp,0.085
Liverwurst spread,0.25 cups,0.085
"Cake, white, dry mix, special dietary (includes lemon-flavored)",1.0 oz,0.085
"Corn, sweet, yellow, canned, drained solids, rinsed with tap water","1.0 cups drained, rinsed",0.084
"Onions, frozen, whole, cooked, boiled, drained, without salt",1.0 cups,0.084
"Pears, canned, light syrup pack, solids and liquids","1.0 cups, halves",0.083
"Cookies, vanilla sandwich with creme filling",1.0 oz,0.083
