"
"Bologna, chicken, turkey, pork",1.0 serving,10.1
"Cheese, pasteurized process, American, fortified with vitamin D",1.0 oz,9.9
"Tortillas, ready-to-bake or -fry, flour, shelf stable",1.0 tortilla,9.8
"Candies, MARS SNACKFOOD US, M & M's Milk Chocolate Candies",1.0 package (1.69 oz),8.4
"Radishes, raw",1.0 cups slices,7
"Cranberry sauce, canned, sweetened",1.0 cups,5.3
"Water, bottled, non-carbonated, NAYA",1.0 fl oz,4.3
"Carrots, raw",1.0 cups chopped,4.1
"Cream, fluid, heavy whipping","1.0 cups, whipped",3.6
"Cream, fluid, light whipping","1.0 cups, whipped",3.6
"Egg, whole, cooked, omelet",1.0 tbsp,3.2
"Pears, raw","1.0 cups, slices",3.1
"Beverages, water, bottled, non-carbonated, EVIAN",1.0 fl oz,3.1
"Cherries, sweet, raw","1.0 cups, with pits, yields",2.8
"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",1.0 fl oz,2.7
"Milk, canned, evaporated, with added vitamin D and without added vitamin A",1.0 fl oz,2.7
"Cereals ready-to-eat, rice, puffed, fortified",1.0 cups,2.7
"Beverages, water, bottled, non-carbonated, CALISTOGA",1.0 fl oz,2.2
"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",1.0 oz crunchy (about 21 pieces),1.9
"Cream, whipped, cream topping, pressurized",1.0 cups,1.8
"Onions, raw","1.0 cups, chopped",1.8
"Cream, fluid, half and half",1.0 fl oz,0.9
"Beverages, Propel Zero, fruit-flavored, non-carbonated",1.0 fl oz,0.6
"Egg, whole, cooked, fried",1.0 large,0.6
"Egg, whole, cooked, poached",1.0 large,0.6
"Egg, whole, raw, fresh",1.0 large,0.6
Eggnog,1.0 cups,0.5
"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",1.0 oz,0.3
"Butter, salted","1.0 pat (1"" sq, 1/3"" high)",0.1
"Puddings, rice, ready-to-eat",1.0 serving 4 oz pudding cups,0.1
